?company,?companyLabel
<http://www.wikidata.org/entity/Q107059657>,"""Württembergische Baumwoll-Spinnerei und -Weberei""@de"
<http://www.wikidata.org/entity/Q107366957>,"""Württembergische Bank""@de"
<http://www.wikidata.org/entity/Q2411168>,"""Württembergia""@de"
<http://www.wikidata.org/entity/Q2411168>,"""Württembergia""@de"
<http://www.wikidata.org/entity/Q1798869>,"""Würth Industrie Service""@de"
<http://www.wikidata.org/entity/Q15855204>,"""Würth Elektronik Unternehmensgruppe""@de"
<http://www.wikidata.org/entity/Q2595301>,"""Wurstfabrik Fritz Ahrberg""@de"
<http://www.wikidata.org/entity/Q2595301>,"""Wurstfabrik Fritz Ahrberg""@de"
<http://www.wikidata.org/entity/Q2595241>,"""Wurm & Noé""@de"
<http://www.wikidata.org/entity/Q2595192>,"""Wurdack-Verlag""@de"
<http://www.wikidata.org/entity/Q2595192>,"""Wurdack-Verlag""@de"
<http://www.wikidata.org/entity/Q2538010>,"""WURAG Eisen- und Stahlwerke""@de"
<http://www.wikidata.org/entity/Q2538010>,"""WURAG Eisen- und Stahlwerke""@de"
<http://www.wikidata.org/entity/Q151357>,"""Wupsi""@de"
<http://www.wikidata.org/entity/Q2595186>,"""Wupperverband""@de"
<http://www.wikidata.org/entity/Q2595123>,"""Wuppermann AG""@de"
<http://www.wikidata.org/entity/Q2595123>,"""Wuppermann AG""@de"
<http://www.wikidata.org/entity/Q107103115>,"""Wunstorfer Portlandcementwerke""@de"
<http://www.wikidata.org/entity/Q18029885>,"""WunderWerk""@de"
<http://www.wikidata.org/entity/Q2537999>,"""WUMAG Niederrhein""@de"
<http://www.wikidata.org/entity/Q2537999>,"""WUMAG Niederrhein""@de"
<http://www.wikidata.org/entity/Q2537997>,"""WUMAG Hamburg""@de"
<http://www.wikidata.org/entity/Q2538004>,"""WUMAG elevant""@de"
<http://www.wikidata.org/entity/Q15434453>,"""Wullbrandt + Seele""@de"
<http://www.wikidata.org/entity/Q16531946>,"""Wulf Gaertner Autoparts AG""@de"
<http://www.wikidata.org/entity/Q16531946>,"""Wulf Gaertner Autoparts AG""@de"
<http://www.wikidata.org/entity/Q2594764>,"""Wulf Architekten""@de"
<http://www.wikidata.org/entity/Q1282257>,"""Wuesthof""@de"
<http://www.wikidata.org/entity/Q1282257>,"""Wuesthof""@de"
<http://www.wikidata.org/entity/Q111308035>,"""W. T. Bruer""@de"
<http://www.wikidata.org/entity/Q2537722>,"""WSW Wuppertaler Stadtwerke""@de"
<http://www.wikidata.org/entity/Q2537722>,"""WSW Wuppertaler Stadtwerke""@de"
<http://www.wikidata.org/entity/Q44880072>,"""WSW mobil""@de"
<http://www.wikidata.org/entity/Q2537720>,"""WSW Energie & Wasser""@de"
<http://www.wikidata.org/entity/Q2537720>,"""WSW Energie & Wasser""@de"
<http://www.wikidata.org/entity/Q1657820>,"""W. Spindler""@de"
<http://www.wikidata.org/entity/Q114357991>,"""WSGW Wohnungs- und Siedlungsgenossenschaft eG Waldkraiburg""@de"
<http://www.wikidata.org/entity/Q32217561>,"""W. Schillig""@de"
<http://www.wikidata.org/entity/Q16295327>,"""WRK Orgelbau""@de"
<http://www.wikidata.org/entity/Q108739374>,"""Wreesmann""@de"
<http://www.wikidata.org/entity/Q21036316>,"""WPM Werkstoffprüfsysteme Leipzig""@de"
<http://www.wikidata.org/entity/Q1615102>,"""wpd""@de"
<http://www.wikidata.org/entity/Q20181232>,"""Wostok""@de"
<http://www.wikidata.org/entity/Q30269429>,"""Wörwag Pharma""@de"
<http://www.wikidata.org/entity/Q30269429>,"""Wörwag Pharma""@de"
<http://www.wikidata.org/entity/Q54189808>,"""Wörwag""@de"
<http://www.wikidata.org/entity/Q1667996>,"""Wort und Bild Verlag""@de"
<http://www.wikidata.org/entity/Q1726079>,"""Wortmann Schuh-Holding""@de"
<http://www.wikidata.org/entity/Q869947>,"""Wortmann AG""@de"
<http://www.wikidata.org/entity/Q2594066>,"""WortArt""@de"
<http://www.wikidata.org/entity/Q2594066>,"""WortArt""@de"
<http://www.wikidata.org/entity/Q16321183>,"""Wormland""@de"
<http://www.wikidata.org/entity/Q15855116>,"""World Media Group""@de"
<http://www.wikidata.org/entity/Q117221483>,"""World Fund""@de"
<http://www.wikidata.org/entity/Q2593626>,"""World Coffee""@de"
<http://www.wikidata.org/entity/Q183538>,"""Woolworth Deutschland""@de"
<http://www.wikidata.org/entity/Q974657>,"""Wooga""@de"
<http://www.wikidata.org/entity/Q1880663>,"""Woodward L'Orange GmbH""@de"
<http://www.wikidata.org/entity/Q105051786>,"""WonderWaffel""@de"
<http://www.wikidata.org/entity/Q84557540>,"""Wona-Verlag""@de"
<http://www.wikidata.org/entity/Q1430478>,"""WOM""@de"
<http://www.wikidata.org/entity/Q2596466>,"""Wöltje""@de"
<http://www.wikidata.org/entity/Q2592867>,"""Wolters Kluwer Deutschland""@de"
<http://www.wikidata.org/entity/Q2592867>,"""Wolters Kluwer Deutschland""@de"
<http://www.wikidata.org/entity/Q108131193>,"""Wolsdorff""@de"
<http://www.wikidata.org/entity/Q94578069>,"""Wolrad Philipp Brückner""@de"
<http://www.wikidata.org/entity/Q2592691>,"""Wollwarenfabriken Marienthal""@de"
<http://www.wikidata.org/entity/Q104417491>,"""Wollwaarenfabrik Mercur""@de"
<http://www.wikidata.org/entity/Q70873393>,"""Woll Verlag Hermann-J. Hoffe""@de"
<http://www.wikidata.org/entity/Q2592675>,"""Wollschläger Gruppe""@de"
<http://www.wikidata.org/entity/Q107359755>,"""Wollgarnfabrik Tittel & Krüger und Sternwoll-Spinnerei""@de"
<http://www.wikidata.org/entity/Q107359755>,"""Wollgarnfabrik Tittel & Krüger und Sternwoll-Spinnerei""@de"
<http://www.wikidata.org/entity/Q107357091>,"""Wolle Rödel""@de"
<http://www.wikidata.org/entity/Q1669272>,"""Wolkenstein-Verlag""@de"
<http://www.wikidata.org/entity/Q1669272>,"""Wolkenstein-Verlag""@de"
<http://www.wikidata.org/entity/Q56671386>,"""Wolgaster Actien-Gesellschaft für Holzbearbeitung""@de"
<http://www.wikidata.org/entity/Q1678814>,"""Wolfsburger Verkehrs GmbH""@de"
<http://www.wikidata.org/entity/Q2592282>,"""Wolfsburg AG""@de"
<http://www.wikidata.org/entity/Q1301245>,"""Wolfra""@de"
<http://www.wikidata.org/entity/Q1725229>,"""Wolfpack Entertainment""@de"
<http://www.wikidata.org/entity/Q2588752>,"""Wolf Netter & Jacobi""@de"
<http://www.wikidata.org/entity/Q1529528>,"""Wolfgang Lemke GmbH""@de"
<http://www.wikidata.org/entity/Q1458735>,"""Wolff Walsrode""@de"
<http://www.wikidata.org/entity/Q552226>,"""Wolffs Telegraphisches Bureau""@de"
<http://www.wikidata.org/entity/Q29157529>,"""Wolfframm""@de"
<http://www.wikidata.org/entity/Q2588985>,"""Wolff & Müller""@de"
<http://www.wikidata.org/entity/Q1485474>,"""Wolffkran""@de"
<http://www.wikidata.org/entity/Q62890060>,"""Wolferstetter Brauerei""@de"
<http://www.wikidata.org/entity/Q62890060>,"""Wolferstetter Brauerei""@de"
<http://www.wikidata.org/entity/Q2588893>,"""Wolfcraft""@de"
<http://www.wikidata.org/entity/Q1170295>,"""Wolf""@de"
<http://www.wikidata.org/entity/Q15854967>,"""Wolf""@de"
<http://www.wikidata.org/entity/Q21885947>,"""W. Oldemeyer Nachf.""@de"
<http://www.wikidata.org/entity/Q114163267>,"""Wohnungsgesellschaft mbH Hoyerswerda""@de"
<http://www.wikidata.org/entity/Q30134734>,"""Wohnungsgenossenschaft Witten-Mitte""@de"
<http://www.wikidata.org/entity/Q1506908>,"""Wohnungsgenossenschaft Lichtenberg""@de"
<http://www.wikidata.org/entity/Q1506908>,"""Wohnungsgenossenschaft Lichtenberg""@de"
<http://www.wikidata.org/entity/Q15854954>,"""Wohnungsgenossenschaft Kleefeld-Buchholz""@de"
<http://www.wikidata.org/entity/Q63143939>,"""Wohnungsgenossenschaft Dresden-Johannstadt""@de"
<http://www.wikidata.org/entity/Q26794463>,"""Wohnungsbaugesellschaft Plauen""@de"
<http://www.wikidata.org/entity/Q56247835>,"""Wohnungsbaugesellschaft Nürnberg""@de"
<http://www.wikidata.org/entity/Q56072883>,"""Wohnungsbaugesellschaft Magdeburg mbH""@de"
<http://www.wikidata.org/entity/Q56849119>,"""Wohnungsbaugesellschaft Fürth""@de"
<http://www.wikidata.org/entity/Q57729027>,"""Wohnungsbaugesellschaft Erlangen""@de"
<http://www.wikidata.org/entity/Q2588119>,"""Wohnungsbaugesellschaft Berlin-Mitte""@de"
<http://www.wikidata.org/entity/Q19965568>,"""Wohnungsbaugenossenschaft „Aufbau“ Gera""@de"
<http://www.wikidata.org/entity/Q19965568>,"""Wohnungsbaugenossenschaft „Aufbau“ Gera""@de"
<http://www.wikidata.org/entity/Q1475840>,"""Wohnstadt Stadtentwicklungs- und Wohnungsbaugesellschaft Hessen""@de"
<http://www.wikidata.org/entity/Q22674593>,"""Wohnraumversorgung Berlin""@de"
<http://www.wikidata.org/entity/Q91808089>,"""Wohnkompanie""@de"
<http://www.wikidata.org/entity/Q2596355>,"""Wöhner""@de"
<http://www.wikidata.org/entity/Q2587938>,"""Wohnbau Mainz""@de"
<http://www.wikidata.org/entity/Q63030315>,"""Wohnbau Lörrach""@de"
<http://www.wikidata.org/entity/Q111600958>,"""Wöhlk Baustoffzentrum""@de"
<http://www.wikidata.org/entity/Q2587819>,"""Wohlhaupter""@de"
<http://www.wikidata.org/entity/Q95612656>,"""Wohlgemuth & Lissner""@de"
<http://www.wikidata.org/entity/Q2537508>,"""WOGEDO""@de"
<http://www.wikidata.org/entity/Q871626>,"""Woermann-Linie""@de"
<http://www.wikidata.org/entity/Q2587655>,"""Woco""@de"
<http://www.wikidata.org/entity/Q2587634>,"""Wochenschau Verlag""@de"
<http://www.wikidata.org/entity/Q2587634>,"""Wochenschau Verlag""@de"
<http://www.wikidata.org/entity/Q2587634>,"""Wochenschau Verlag""@de"
<http://www.wikidata.org/entity/Q1469293>,"""Wochenblatt Verlagsgruppe""@de"
<http://www.wikidata.org/entity/Q2587578>,"""Woba Dresden""@de"
<http://www.wikidata.org/entity/Q108069219>,"""WM SE""@de"
<http://www.wikidata.org/entity/Q1702948>,"""WMP Eurocom""@de"
<http://www.wikidata.org/entity/Q1702948>,"""WMP Eurocom""@de"
<http://www.wikidata.org/entity/Q107150944>,"""Wm. O'Swald & Co.""@de"
<http://www.wikidata.org/entity/Q107040011>,"""Wm. Klöpper""@de"
<http://www.wikidata.org/entity/Q55117816>,"""W. Mertens""@de"
<http://www.wikidata.org/entity/Q2536728>,"""W. Markgraf""@de"
<http://www.wikidata.org/entity/Q114839083>,"""WM""@de"
<http://www.wikidata.org/entity/Q2537395>,"""WL Bank""@de"
<http://www.wikidata.org/entity/Q18029325>,"""WK Wohnen""@de"
<http://www.wikidata.org/entity/Q107135288>,"""W. Krefft""@de"
<http://www.wikidata.org/entity/Q553212>,"""W. Kordes’ Söhne""@de"
<http://www.wikidata.org/entity/Q111306713>,"""W. Kapferer GmbH & Co. KG""@de"
<http://www.wikidata.org/entity/Q107805574>,"""WJD Valckenberg""@de"
<http://www.wikidata.org/entity/Q2586953>,"""Witzenmann-Gruppe""@de"
<http://www.wikidata.org/entity/Q77078495>,"""Witzenhausen-Institut für Abfall, Umwelt und Energie GmbH""@de"
<http://www.wikidata.org/entity/Q19311821>,"""Wittur""@de"
<http://www.wikidata.org/entity/Q11352039>,"""Wittner Cinetec GmbH & Co. KG""@de"
<http://www.wikidata.org/entity/Q22672178>,"""Wittler""@de"
<http://www.wikidata.org/entity/Q107139062>,"""Wittlager Kreisbahn""@de"
<http://www.wikidata.org/entity/Q2586768>,"""Wittenstein SE""@de"
<http://www.wikidata.org/entity/Q2586768>,"""Wittenstein SE""@de"
<http://www.wikidata.org/entity/Q107103114>,"""Wittener Walzen-Mühle""@de"
<http://www.wikidata.org/entity/Q1412500>,"""Wittener Kinder- und Jugendtheater""@de"
<http://www.wikidata.org/entity/Q2586651>,"""Wittekind Automobil""@de"
<http://www.wikidata.org/entity/Q2586642>,"""Witte Automotive""@de"
<http://www.wikidata.org/entity/Q1417202>,"""Witron""@de"
<http://www.wikidata.org/entity/Q19311203>,"""W.I.S. Unternehmensgruppe""@de"
<http://www.wikidata.org/entity/Q2587032>,"""Wißner-Verlag""@de"
<http://www.wikidata.org/entity/Q2587032>,"""Wißner-Verlag""@de"
<http://www.wikidata.org/entity/Q2586220>,"""Wissenschaftliche Buchgesellschaft""@de"
<http://www.wikidata.org/entity/Q2586220>,"""Wissenschaftliche Buchgesellschaft""@de"
<http://www.wikidata.org/entity/Q314111>,"""Wismut""@de"
<http://www.wikidata.org/entity/Q2586106>,"""Wishbone Records""@de"
<http://www.wikidata.org/entity/Q1283934>,"""Wisag""@de"
<http://www.wikidata.org/entity/Q1283934>,"""Wisag""@de"
<http://www.wikidata.org/entity/Q540072>,"""Wirtschaftswoche""@de"
<http://www.wikidata.org/entity/Q2585810>,"""Wirtschafts- und Infrastrukturbank Hessen""@de"
<http://www.wikidata.org/entity/Q2585838>,"""Wirtschaftsförderung Bremen""@de"
<http://www.wikidata.org/entity/Q1264552>,"""Wirtschaftsbetriebe Duisburg""@de"
<http://www.wikidata.org/entity/Q1687000>,"""Wirtschaftsbetriebe der Stadt Norden""@de"
<http://www.wikidata.org/entity/Q1687000>,"""Wirtschaftsbetriebe der Stadt Norden""@de"
<http://www.wikidata.org/entity/Q1428524>,"""Wirtschaftliche Forschungsgesellschaft""@de"
<http://www.wikidata.org/entity/Q15854854>,"""Wirthwein""@de"
<http://www.wikidata.org/entity/Q2585719>,"""Wirtgen Group""@de"
<http://www.wikidata.org/entity/Q2585727>,"""Wirtgen GmbH""@de"
<http://www.wikidata.org/entity/Q115395417>,"""Wirklichkeit Books""@de"
<http://www.wikidata.org/entity/Q75032340>,"""WirGarten Lüneburg eG""@de"
<http://www.wikidata.org/entity/Q587325>,"""Wirecard""@de"
<http://www.wikidata.org/entity/Q587325>,"""Wirecard""@de"
<http://www.wikidata.org/entity/Q510999>,"""WIRCON GmbH""@de"
<http://www.wikidata.org/entity/Q510999>,"""WIRCON GmbH""@de"
<http://www.wikidata.org/entity/Q108157221>,"""WiR""@de"
<http://www.wikidata.org/entity/Q56477503>,"""Wipotec""@de"
<http://www.wikidata.org/entity/Q2585263>,"""Winzerverein Deidesheim""@de"
<http://www.wikidata.org/entity/Q2585230>,"""Winzergenossenschaft Deutsches Weintor""@de"
<http://www.wikidata.org/entity/Q18029778>,"""Winthir-Apotheke""@de"
<http://www.wikidata.org/entity/Q567050>,"""Wintershall""@de"
<http://www.wikidata.org/entity/Q107026939>,"""Winterhuder Bierbrauerei""@de"
<http://www.wikidata.org/entity/Q1795603>,"""Winterhalter Gastronom""@de"
<http://www.wikidata.org/entity/Q2585035>,"""Winterhalder & Hofmeier""@de"
<http://www.wikidata.org/entity/Q22915353>,"""Winterbacher Bank""@de"
<http://www.wikidata.org/entity/Q1363447>,"""Winter AG""@de"
<http://www.wikidata.org/entity/Q23816518>,"""Wintec Autoglas""@de"
<http://www.wikidata.org/entity/Q1497855>,"""Winora""@de"
<http://www.wikidata.org/entity/Q1497855>,"""Winora""@de"
<http://www.wikidata.org/entity/Q87655089>,"""Winkler & Voigt, Leipzig""@de"
<http://www.wikidata.org/entity/Q2584624>,"""Winkler+Dünnebier""@de"
<http://www.wikidata.org/entity/Q116732297>,"""Winkler Bräu""@de"
<http://www.wikidata.org/entity/Q116732297>,"""Winkler Bräu""@de"
<http://www.wikidata.org/entity/Q2584628>,"""Winkler""@de"
<http://www.wikidata.org/entity/Q109713135>,"""Winking Froh Architekten""@de"
<http://www.wikidata.org/entity/Q109713135>,"""Winking Froh Architekten""@de"
<http://www.wikidata.org/entity/Q2584593>,"""Winkhaus (Unternehmen)""@de"
<http://www.wikidata.org/entity/Q2584554>,"""Winkels""@de"
<http://www.wikidata.org/entity/Q2584516>,"""Winkelmann-Gruppe""@de"
<http://www.wikidata.org/entity/Q2584516>,"""Winkelmann-Gruppe""@de"
<http://www.wikidata.org/entity/Q2584438>,"""Wini Büromöbel""@de"
<http://www.wikidata.org/entity/Q2584428>,"""Wings Simulations""@de"
<http://www.wikidata.org/entity/Q104843876>,"""Wingcopter""@de"
<http://www.wikidata.org/entity/Q1551094>,"""Wingas""@de"
<http://www.wikidata.org/entity/Q2584048>,"""Windsor Damen- und Herrenbekleidung GmbH""@de"
<http://www.wikidata.org/entity/Q326841>,"""Windrose Air""@de"
<http://www.wikidata.org/entity/Q1468849>,"""Windreich""@de"
<http://www.wikidata.org/entity/Q114810588>,"""Windmotore Carl Reinsch Dresden""@de"
<http://www.wikidata.org/entity/Q2583690>,"""Windmöller & Hölscher""@de"
<http://www.wikidata.org/entity/Q2583690>,"""Windmöller & Hölscher""@de"
<http://www.wikidata.org/entity/Q54980410>,"""Windhuker Farmgesellschaft""@de"
<http://www.wikidata.org/entity/Q1667111>,"""Windhoff Bahn- und Anlagentechnik""@de"
<http://www.wikidata.org/entity/Q1667111>,"""Windhoff Bahn- und Anlagentechnik""@de"
<http://www.wikidata.org/entity/Q1338230>,"""Windhoff""@de"
<http://www.wikidata.org/entity/Q20164822>,"""Windeln.de""@de"
<http://www.wikidata.org/entity/Q20164822>,"""Windeln.de""@de"
<http://www.wikidata.org/entity/Q59658195>,"""Winckelmann & Söhne""@de"
<http://www.wikidata.org/entity/Q116269821>,"""WIMEX""@de"
<http://www.wikidata.org/entity/Q8023546>,"""Wimdu""@de"
<http://www.wikidata.org/entity/Q1280240>,"""WIMA""@de"
<http://www.wikidata.org/entity/Q2582647>,"""Wiltmann""@de"
<http://www.wikidata.org/entity/Q875633>,"""WILO SE""@de"
<http://www.wikidata.org/entity/Q875633>,"""WILO SE""@de"
<http://www.wikidata.org/entity/Q60607374>,"""Willy Hoehl""@de"
<http://www.wikidata.org/entity/Q1273336>,"""WillPemcoBielomatik""@de"
<http://www.wikidata.org/entity/Q27479392>,"""Willms Fleisch""@de"
<http://www.wikidata.org/entity/Q27479392>,"""Willms Fleisch""@de"
<http://www.wikidata.org/entity/Q1667339>,"""Will Media""@de"
<http://www.wikidata.org/entity/Q537033>,"""Willi Betz""@de"
<http://www.wikidata.org/entity/Q55794550>,"""Willibaldverlag""@de"
<http://www.wikidata.org/entity/Q153841>,"""William Prym""@de"
<http://www.wikidata.org/entity/Q1644712>,"""Willenbrock Fördertechnik Holding""@de"
<http://www.wikidata.org/entity/Q653630>,"""Wilkinson Sword""@de"
<http://www.wikidata.org/entity/Q653630>,"""Wilkinson Sword""@de"
<http://www.wikidata.org/entity/Q1439475>,"""Wilkhahn""@de"
<http://www.wikidata.org/entity/Q105546878>,"""Wilke-Werke""@de"
<http://www.wikidata.org/entity/Q80176395>,"""Wilken Tee""@de"
<http://www.wikidata.org/entity/Q80176395>,"""Wilken Tee""@de"
<http://www.wikidata.org/entity/Q2576405>,"""Wilkens & Söhne""@de"
<http://www.wikidata.org/entity/Q2576405>,"""Wilkens & Söhne""@de"
<http://www.wikidata.org/entity/Q2576369>,"""Wilka Schließtechnik GmbH""@de"
<http://www.wikidata.org/entity/Q2571448>,"""Wilh. Werhahn KG""@de"
<http://www.wikidata.org/entity/Q2571448>,"""Wilh. Werhahn KG""@de"
<http://www.wikidata.org/entity/Q2571448>,"""Wilh. Werhahn KG""@de"
<http://www.wikidata.org/entity/Q75164453>,"""Wilhelm Wahmann Gesellschaft für Tief- und Eisenbahnbau mbH""@de"
<http://www.wikidata.org/entity/Q2571574>,"""Wilhelm.tel""@de"
<http://www.wikidata.org/entity/Q2571574>,"""Wilhelm.tel""@de"
<http://www.wikidata.org/entity/Q2571574>,"""Wilhelm.tel""@de"
<http://www.wikidata.org/entity/Q26794831>,"""Wilhelm Strunz""@de"
<http://www.wikidata.org/entity/Q1676584>,"""Wilhelm Stoll Maschinenfabrik""@de"
<http://www.wikidata.org/entity/Q105079141>,"""Wilhelmsen Ahrenkiel Ship Management""@de"
<http://www.wikidata.org/entity/Q2575035>,"""Wilhelm Schwarz & Sohn""@de"
<http://www.wikidata.org/entity/Q643936>,"""Wilhelm Schimmel Pianofortefabrik""@de"
<http://www.wikidata.org/entity/Q22671968>,"""Wilhelm Riemschneider""@de"
<http://www.wikidata.org/entity/Q1531648>,"""Wilhelm Reuss""@de"
<http://www.wikidata.org/entity/Q108861414>,"""Wilhelm Köhler Verlag""@de"
<http://www.wikidata.org/entity/Q60934032>,"""Wilhelm Köhler Verlag""@de"
<http://www.wikidata.org/entity/Q101071803>,"""Wilhelm Knapp Verlag""@de"
<http://www.wikidata.org/entity/Q105046945>,"""Wilhelm Humpert GmbH & Co. KG""@de"
<http://www.wikidata.org/entity/Q42297043>,"""Wilhelm Hoffmann AG""@de"
<http://www.wikidata.org/entity/Q42297043>,"""Wilhelm Hoffmann AG""@de"
<http://www.wikidata.org/entity/Q54867476>,"""Wilhelm Gronbach""@de"
<http://www.wikidata.org/entity/Q1417204>,"""Wilhelm Geiger""@de"
<http://www.wikidata.org/entity/Q107420834>,"""Wilhelm Friedrich Bauer""@de"
<http://www.wikidata.org/entity/Q1747341>,"""Wilhelm Fink Verlag""@de"
<http://www.wikidata.org/entity/Q1747341>,"""Wilhelm Fink Verlag""@de"
<http://www.wikidata.org/entity/Q1725974>,"""Wilhelm Faber""@de"
<http://www.wikidata.org/entity/Q28966774>,"""Wilhelm Brandenburg GmbH & Co. OHG""@de"
<http://www.wikidata.org/entity/Q107337907>,"""Wilhelm Adler""@de"
<http://www.wikidata.org/entity/Q463360>,"""Wiley-VCH Verlag""@de"
<http://www.wikidata.org/entity/Q463360>,"""Wiley-VCH Verlag""@de"
<http://www.wikidata.org/entity/Q463360>,"""Wiley-VCH Verlag""@de"
<http://www.wikidata.org/entity/Q2570973>,"""Wilex""@de"
<http://www.wikidata.org/entity/Q316351>,"""Wilesco""@de"
<http://www.wikidata.org/entity/Q75086563>,"""Wildwuchs GbR Wessel - Bio Obst und Gemüse""@de"
<http://www.wikidata.org/entity/Q2570465>,"""Wilde + Spieth""@de"
<http://www.wikidata.org/entity/Q21036513>,"""Wilde Renate""@de"
<http://www.wikidata.org/entity/Q21036513>,"""Wilde Renate""@de"
<http://www.wikidata.org/entity/Q84757996>,"""Wilde & Partner Communications""@de"
<http://www.wikidata.org/entity/Q84757996>,"""Wilde & Partner Communications""@de"
